id;androidversion;androidlanguage;deviceinfo;appversion;day;month;year;hour;minute;playername;playerpoints;playercombos;computeralgorithm;computerpoints;computercombos;playerstarted
30497;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.15.0;31;8;2020;20;57;a4efa3c5;140;;ShikoNanatanGreedyPlayer;380;Acata,Fam-Fuji,Fam-Momiji;0
30498;28 (9);eng;U304AC (U304AC);2.15.0;31;8;2020;19;6;ZLZPC669YLTG6DLN;280;Fam-Uma,Fam-Fuji;RandomPlayer;120;;1
30499;28 (9);eng;U304AC (U304AC);2.15.0;31;8;2020;19;10;ZLZPC669YLTG6DLN;300;Hanami I-Pai,Fam-Uma;Greedy;260;Fam-Matsu;0
30500;28 (9);eng;SM-J530G (j5y17lteub);2.15.0;31;8;2020;22;3;5200f387b8f5845f;570;Tepo,Hanami I-Pai,Tsukimi I-Pai;RandomPlayer;100;;1
30501;28 (9);eng;SM-J530G (j5y17lteub);2.15.0;31;8;2020;22;5;5200f387b8f5845f;190;;RandomPlayer;310;Hanami I-Pai,Fam-Sakura;1
30502;28 (9);eng;U304AC (U304AC);2.15.0;31;8;2020;22;43;ZLZPC669YLTG6DLN;250;;ExpectiMinimaxPlayer;230;Hanami I-Pai;0
30503;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.15.0;1;9;2020;0;57;a4efa3c5;580;Nizoro,Hanami I-Pai,Fam-Matsu;RandomPlayer;140;Fam-Uma;1
30504;28 (9);eng;U304AC (U304AC);2.15.0;31;8;2020;23;23;ZLZPC669YLTG6DLN;520;Cosan,Fam-Uma;ShikoGreedyPlayer;170;Aotan;1
30505;28 (9);eng;U304AC (U304AC);2.15.0;31;8;2020;23;54;ZLZPC669YLTG6DLN;270;Hanami I-Pai;ShikoNanatanGreedyPlayer;300;Fam-Momiji;0
30506;28 (9);eng;U304AC (U304AC);2.15.0;31;8;2020;23;56;ZLZPC669YLTG6DLN;330;Fam-Matsu,Fam-Kiri;ShikoNanatanGreedyPlayer;290;Fam-Uma,Fam-Susuki;0
30507;28 (9);eng;U304AC (U304AC);2.15.0;31;8;2020;23;59;ZLZPC669YLTG6DLN;300;;ShikoNanatanGreedyPlayer;130;;0
30508;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;31;8;2020;21;15;6ec6d87d;380;Hanami I-Pai,Fam-Sakura,Fam-Momiji;RandomPlayer;220;;1
30509;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;31;8;2020;21;17;6ec6d87d;200;;RandomPlayer;180;;0
30510;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;31;8;2020;21;20;6ec6d87d;310;Fam-Fuji;RandomPlayer;190;Fam-Uma;1
30511;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;31;8;2020;21;22;6ec6d87d;470;Tepo,Hanami I-Pai,Tsukimi I-Pai;RandomPlayer;220;Fam-Kiri;0
30512;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;31;8;2020;21;25;6ec6d87d;110;;RandomPlayer;100;;1
30513;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;31;8;2020;21;27;6ec6d87d;260;Tsukimi I-Pai;RandomPlayer;190;Fam-Fuji;1
30514;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;31;8;2020;21;30;6ec6d87d;260;Hanami I-Pai;RandomPlayer;220;;0
30515;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;31;8;2020;21;33;6ec6d87d;430;Aotan,Fam-Momiji,Fam-Kiri;RandomPlayer;310;Acata,Tsukimi I-Pai;0
30516;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;31;8;2020;21;36;6ec6d87d;510;Ino-Shika-Cho;RandomPlayer;100;;1
30517;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;31;8;2020;21;39;6ec6d87d;250;Fam-Uma;RandomPlayer;230;Fam-Matsu;0
30518;28 (9);eng;SM-J530G (j5y17lteub);2.15.0;1;9;2020;8;38;5200f387b8f5845f;210;Fam-Momiji;RandomPlayer;140;;0
30519;28 (9);eng;SM-J530G (j5y17lteub);2.15.0;1;9;2020;9;1;5200f387b8f5845f;570;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Susuki;RandomPlayer;100;;0
30520;26 (8.0.0);ita;AGS2-L09 (AGS2-L09EEA);2.15.0;1;9;2020;15;56;HCLBB19A29202826;120;;ShikoGreedyPlayer;490;Tepo,Hanami I-Pai,Tsukimi I-Pai;1
30521;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.15.0;1;9;2020;13;35;a4efa3c5;140;;RandomPlayer;310;Fam-Sakura,Fam-Kiri;0
30522;28 (9);eng;U304AC (U304AC);2.15.0;1;9;2020;16;51;ZLZPC669YLTG6DLN;70;;ShikoNanatanGreedyPlayer;720;Matsu-Kiri-Bozu,Tsukimi I-Pai,Fam-Fuji,Fam-Susuki,Fam-Kiri;1
30523;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.15.0;1;9;2020;19;52;a4efa3c5;190;Fam-Uma;RandomPlayer;210;;1
30524;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.15.0;1;9;2020;19;57;a4efa3c5;580;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Kiri;RandomPlayer;140;;0
30525;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.15.0;1;9;2020;19;59;a4efa3c5;290;Hanami I-Pai,Fam-Sakura;RandomPlayer;260;Fam-Kiri;1
30526;28 (9);eng;SM-J530G (j5y17lteub);2.15.0;1;9;2020;21;32;5200f387b8f5845f;270;Tsukimi I-Pai;RandomPlayer;100;;1
30527;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.15.0;1;9;2020;23;45;a4efa3c5;360;Oozan;RandomPlayer;200;Fam-Fuji;1
30528;28 (9);eng;SM-J530G (j5y17lteub);2.15.0;2;9;2020;1;39;5200f387b8f5845f;130;;RandomPlayer;240;Hanami I-Pai;1
30529;28 (9);eng;SM-J530G (j5y17lteub);2.15.0;2;9;2020;1;42;5200f387b8f5845f;170;Fam-Susuki;RandomPlayer;340;Hanami I-Pai;1
30530;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;2;6ec6d87d;70;;RandomPlayer;340;Fam-Sakura;0
30531;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;4;6ec6d87d;370;Fam-Uma,Fam-Kiri;RandomPlayer;110;Fam-Momiji;1
30532;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;6;6ec6d87d;720;Oozan,Ino-Shika-Cho;RandomPlayer;120;;0
30533;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;9;6ec6d87d;470;Hanami I-Pai,Fam-Matsu,Fam-Kiri;RandomPlayer;80;;0
30534;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;12;6ec6d87d;520;Tepo,Hanami I-Pai,Tsukimi I-Pai;RandomPlayer;170;Fam-Momiji;1
30535;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;14;6ec6d87d;190;Fam-Matsu;RandomPlayer;270;;0
30536;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;16;6ec6d87d;300;Fam-Sakura,Fam-Fuji;RandomPlayer;210;Fam-Matsu;0
30537;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;18;6ec6d87d;340;Fam-Matsu,Fam-Susuki;RandomPlayer;190;;0
30538;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;20;6ec6d87d;230;Fam-Uma;RandomPlayer;200;Fam-Susuki;0
30539;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;23;6ec6d87d;280;Aotan;RandomPlayer;300;Tsukimi I-Pai;0
30540;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;25;6ec6d87d;330;Tsukimi I-Pai,Fam-Fuji;RandomPlayer;90;;1
30541;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;27;6ec6d87d;130;;RandomPlayer;240;Fam-Susuki;1
30542;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;29;6ec6d87d;330;Fam-Matsu;RandomPlayer;490;Acata,Ino-Shika-Cho;1
30543;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;31;6ec6d87d;110;;RandomPlayer;220;;1
30544;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;33;6ec6d87d;230;Hanami I-Pai;RandomPlayer;150;;0
30545;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;36;6ec6d87d;190;;RandomPlayer;370;Cosan;0
30546;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;38;6ec6d87d;210;Fam-Susuki;RandomPlayer;940;Cosan,Nanata;0
30547;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;40;6ec6d87d;1290;Oozan,Cosan,Fam-Matsu,Fam-Uma,Fam-Sakura,Nanata;RandomPlayer;160;;0
30548;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;43;6ec6d87d;210;Fam-Kiri;RandomPlayer;260;Fam-Matsu,Fam-Fuji;1
30549;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;45;6ec6d87d;190;;RandomPlayer;140;;0
30550;23 (6.0.1);eng;SM-N910V (trltevzw);2.15.0;1;9;2020;21;47;6ec6d87d;330;Fam-Matsu,Fam-Momiji;RandomPlayer;300;Tsukimi I-Pai,Fam-Susuki;1
30551;26 (8.0.0);ita;AGS2-L09 (AGS2-L09EEA);2.15.0;2;9;2020;14;47;HCLBB19A29202826;570;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Susuki;ShikoGreedyPlayer;180;;1
30552;26 (8.0.0);ita;AGS2-L09 (AGS2-L09EEA);2.15.0;2;9;2020;14;48;HCLBB19A29202826;260;Fam-Kiri;ShikoGreedyPlayer;200;Fam-Susuki;1
30553;26 (8.0.0);ita;AGS2-L09 (AGS2-L09EEA);2.15.0;2;9;2020;14;50;HCLBB19A29202826;640;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Susuki,Fam-Kiri;ShikoGreedyPlayer;200;Fam-Matsu;0
30554;26 (8.0.0);ita;AGS2-L09 (AGS2-L09EEA);2.15.0;2;9;2020;14;51;HCLBB19A29202826;220;;ShikoGreedyPlayer;270;Tsukimi I-Pai;1
30555;26 (8.0.0);ita;AGS2-L09 (AGS2-L09EEA);2.15.0;2;9;2020;14;52;HCLBB19A29202826;1060;Matsu-Kiri-Bozu,Fam-Matsu,Shiko;ShikoGreedyPlayer;60;;0
30556;26 (8.0.0);ita;AGS2-L09 (AGS2-L09EEA);2.15.0;2;9;2020;14;54;HCLBB19A29202826;210;Fam-Susuki;ShikoGreedyPlayer;390;Cosan;0
30557;26 (8.0.0);ita;AGS2-L09 (AGS2-L09EEA);2.15.0;2;9;2020;14;55;HCLBB19A29202826;110;;ShikoGreedyPlayer;360;Aotan;1
30558;26 (8.0.0);ita;AGS2-L09 (AGS2-L09EEA);2.15.0;2;9;2020;15;13;HCLBB19A29202826;330;Fam-Susuki,Fam-Momiji;ShikoGreedyPlayer;120;;0
30559;26 (8.0.0);ita;AGS2-L09 (AGS2-L09EEA);2.15.0;2;9;2020;15;14;HCLBB19A29202826;220;Fam-Uma;ShikoGreedyPlayer;330;Hanami I-Pai,Fam-Fuji;1
30560;26 (8.0.0);ita;AGS2-L09 (AGS2-L09EEA);2.15.0;2;9;2020;20;10;HCLBB19A29202826;190;;ExpectiMinimaxPlayer;320;Aotan;1
30561;26 (8.0.0);ita;AGS2-L09 (AGS2-L09EEA);2.15.0;2;9;2020;20;11;HCLBB19A29202826;140;;ShikoGreedyPlayer;500;Oozan,Fam-Matsu,Fam-Kiri;1
30562;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.15.0;2;9;2020;16;20;a4efa3c5;500;Tsukimi I-Pai,Fam-Matsu,Fam-Uma,Fam-Susuki;RandomPlayer;170;Fam-Fuji;0
